,MVT_GT_Baltimore MD
2017-01-01,33.0
2017-01-29,48.0
2017-02-26,20.0
2017-03-05,33.0
2017-03-12,37.0
2017-04-02,40.0
2017-04-30,76.0
2017-06-11,57.0
2017-06-18,37.0
2017-07-16,43.0
2017-07-30,49.0
2017-08-06,39.0
2017-08-20,100.0
2017-08-27,39.0
2017-09-03,38.0
2017-09-17,24.0
2017-10-22,83.0
2017-10-29,22.0
2017-11-19,30.0
2017-12-03,44.0
2017-12-24,40.0
2017-12-31,34.0
2018-01-14,29.075076271031175
2018-01-21,45.96678685132186
2018-02-18,61.91682845370249
2018-03-11,34.72509013849139
2018-03-25,36.10842809431146
2018-04-22,43.14177991759175
2018-05-27,21.100055469840854
2018-06-03,22.98339342566093
2018-06-10,25.808400359391033
2018-06-24,22.04172444775089
2018-07-01,24.366731381480996
2018-07-22,60.033490497882426
2018-08-12,27.691738315211104
2018-09-09,81.13354596772328
2018-09-30,20.65838649193082
2018-12-02,29.075076271031175
2018-12-09,29.075076271031175
2018-12-30,22.98339342566093
2019-01-20,35.66675911640142
2019-03-10,39.8751040059516
2019-03-31,48.79179378505196
2019-09-08,24.866731381480996
2019-09-29,38.93343502804157
2019-10-20,26.25006933730107
2019-11-17,26.25006933730107
2019-12-01,53.00013867460214
2019-12-22,23.925062403570962
2020-01-05,37.0500970722215
2020-01-12,24.866731381480996
2020-01-19,31.90008320476128
2020-02-02,25.308400359391033
2020-02-09,21.100055469840854
2020-02-16,36.10842809431146
2020-02-23,16.891710580290678
2020-03-15,20.65838649193082
2020-04-12,22.04172444775089
2020-05-03,52.0584696966921
2020-05-31,52.0584696966921
2020-06-14,33.783421160581355
2020-06-28,30.016745248941213
2020-07-05,48.79179378505196
2020-07-12,30.958414226851247
2020-08-16,64.2418353874326
2020-09-27,18.77504853611075
2020-10-04,88.16689779100356
2020-10-18,32.841752182671314
2020-11-01,21.100055469840854
2020-12-13,17.83337955820071
2021-01-17,37.99176605013153
2021-01-24,16.391710580290678
2021-02-14,46.90845582923188
2021-02-21,31.40008320476128
2021-03-14,37.0500970722215
2021-03-21,57.20848356415232
2021-03-28,36.10842809431146
2021-04-18,26.75006933730107
2021-05-02,51.616800718782066
2021-05-09,21.100055469840854
2021-05-16,20.15838649193082
2021-05-23,30.958414226851247
2021-05-30,27.691738315211104
2021-06-06,29.075076271031175
2021-06-13,34.72509013849139
2021-07-11,33.283421160581355
2021-07-18,43.14177991759175
2021-07-25,45.025117873411816
2021-08-01,19.216717514020786
2021-08-08,29.075076271031175
2021-08-22,34.72509013849139
2021-09-12,18.77504853611075
2021-09-26,35.16675911640142
2021-10-17,33.783421160581355
2021-11-07,23.425062403570962
2021-11-14,32.341752182671314
2022-01-02,40.63354596772328
2022-01-16,32.683504365342635
2022-01-23,48.583587570103916
2022-01-30,33.56684232116271
2022-02-13,26.500138674602137
2022-02-20,36.21685618862292
2022-02-27,24.733462762961995
2022-04-10,49.46692552592399
2022-04-17,24.733462762961995
2022-04-24,37.100194144442995
2022-05-01,62.71699486322506
2022-05-08,30.033490497882422
2022-05-29,17.666759116401426
2022-06-05,18.550097072221497
2022-06-19,59.183643039944776
2022-06-26,37.98353210026306
2022-07-03,24.733462762961995
2022-07-17,16.783421160581355
2022-07-31,24.733462762961995
2022-08-07,53.88361530502434
2022-08-14,78.61707806798634
2022-08-21,22.966786851321853
2022-08-28,21.20011093968171
2022-09-11,28.26681458624228
2022-09-25,19.43343502804157
2022-10-09,32.683504365342635
2022-10-23,37.100194144442995
2022-10-30,51.23360143756413
2022-11-13,24.733462762961995
2022-12-11,67.13368464232542
