,MVT_GT_Tulsa OK
2017-02-05,22.0
2017-03-12,14.0
2017-04-02,100.0
2017-04-09,17.0
2017-06-04,18.0
2017-06-25,19.0
2017-08-27,12.0
2017-10-15,12.0
2017-12-10,26.0
2018-02-04,34.77217099315938
2018-03-04,61.20608176561667
2018-04-29,30.0331858644165
2018-05-27,15.99637545979601
2018-08-19,22.194925643714413
2018-08-26,17.95594051497153
2018-11-18,46.84941634260434
2018-11-25,13.216955386228648
2018-12-09,19.915505570147054
2018-12-16,35.092026011551226
2018-12-30,25.794200735673616
2019-01-06,26.933910772457295
2019-05-19,13.216955386228648
2019-06-09,26.114055754065454
2019-07-28,21.05521560693073
2019-08-11,26.114055754065454
2019-08-18,21.05521560693073
2019-09-01,48.808981397779874
2019-10-06,13.216955386228648
2019-10-13,29.713330846024657
2019-10-20,14.03681040462049
2019-11-24,36.7317360483349
2019-12-01,16.816230478187848
2019-12-22,17.13608549657969
2020-01-05,16.816230478187848
2020-01-12,45.70970630582067
2020-01-19,27.253765790849137
2020-01-26,14.856665423012329
2020-02-02,22.694925643714413
2020-03-01,14.03681040462049
2020-03-08,19.095650551755213
2020-07-05,15.99637545979601
2020-07-12,15.176520441404168
2020-07-19,12.077245349444969
2020-07-26,15.99637545979601
2020-08-16,39.83101114029411
2020-09-06,58.60680667365747
2020-09-20,29.213330846024657
2020-09-27,15.99637545979601
2020-10-11,15.99637545979601
2020-10-25,37.87144608511858
2020-11-08,14.03681040462049
2021-01-03,19.915505570147054
2021-01-24,18.77579553336337
2021-01-31,20.235360588538892
2021-02-28,21.05521560693073
2021-03-14,21.87507062532257
2021-04-11,63.98550183918404
2021-06-06,19.095650551755213
2021-07-04,17.95594051497153
2021-07-25,21.87507062532257
2021-08-15,41.790576195469626
2021-09-19,49.94869143456355
2021-09-26,47.989126379388026
2022-01-16,23.669271360996188
2022-01-23,26.22811150813091
2022-01-30,30.066371728832998
2022-02-06,19.831011140294105
2022-02-13,33.2649219127514
2022-03-20,10.235360588538892
2022-03-27,22.389851287428826
2022-04-03,15.99275091959202
2022-05-08,29.426661692049315
2022-05-22,17.91188102994306
2022-06-05,24.30898139777987
2022-06-12,28.786951655265636
2022-06-19,28.786951655265636
2022-06-26,19.191301103510423
2022-07-17,11.514780662106254
2022-07-24,12.154490698889935
2022-09-04,14.713330846024657
2022-09-25,25.588401471347233
2022-10-09,25.588401471347233
2022-12-18,12.794200735673616
