,MVT_GT_Milwaukee WI
2017-01-08,36.0
2017-01-29,100.0
2017-02-05,50.0
2017-03-12,46.0
2017-03-19,77.0
2017-05-14,44.0
2017-05-21,61.0
2017-06-04,44.0
2017-07-30,36.0
2017-09-10,50.0
2017-09-24,82.0
2017-10-01,26.0
2017-10-08,30.0
2017-10-15,40.0
2017-11-05,38.0
2017-11-12,80.0
2017-11-19,35.0
2017-12-03,26.0
2017-12-10,23.0
2017-12-24,32.0
2018-01-07,79.2799387305665
2018-01-14,30.154262373549145
2018-02-11,49.125676357017355
2018-03-04,36.96925726776302
2018-03-25,25.28640887768209
2018-04-08,27.23355027602891
2018-04-29,30.154262373549145
2018-06-03,94.85706991734108
2018-06-10,51.07281775536418
2018-07-01,46.704964259497125
2018-07-29,36.96925726776302
2018-08-05,26.2599795768555
2018-08-19,26.7599795768555
2018-08-26,34.04854517024279
2018-09-09,26.2599795768555
2018-10-14,56.914241950404644
2018-11-11,32.10140377189596
2018-11-25,23.83926747933527
2018-12-16,28.207120975202322
2018-12-30,40.36354006445666
2019-01-13,19.944984682641625
2019-02-03,30.154262373549145
2019-02-17,30.654262373549145
2019-03-17,54.96710055205782
2019-03-24,27.73355027602891
2019-04-14,23.83926747933527
2019-04-28,19.444984682641625
2019-05-05,26.7599795768555
2019-05-12,73.93851453552604
2019-05-19,23.83926747933527
2019-08-04,66.64994894213875
2019-08-25,20.918555381815036
2019-09-08,45.23139356032371
2019-09-29,24.812838178508677
2019-11-10,17.997843284294802
2019-11-17,23.83926747933527
2019-11-24,27.23355027602891
2019-12-01,21.892126080988447
2019-12-15,45.23139356032371
2019-12-29,24.812838178508677
2020-01-19,21.892126080988447
2020-01-26,17.997843284294802
2020-02-02,28.207120975202322
2020-02-09,42.81068146280349
2020-03-01,22.365696780161855
2020-03-08,22.365696780161855
2020-03-15,36.96925726776302
2020-03-22,20.918555381815036
2020-03-29,38.91639866610984
2020-04-05,18.971413983468214
2020-04-12,46.204964259497125
2020-04-26,22.865696780161855
2020-05-03,38.91639866610984
2020-06-28,24.812838178508677
2020-07-12,41.83711076363007
2020-08-16,55.94067125123124
2020-09-20,32.10140377189596
2020-09-27,31.127833072722552
2020-10-04,53.019959153711
2020-10-18,28.207120975202322
2020-11-15,76.85922663304626
2020-11-29,33.074974471069375
2020-12-20,35.0221158694162
2021-01-24,19.944984682641625
2021-03-21,43.784252161976895
2021-04-25,26.7599795768555
2021-05-02,24.812838178508677
2021-06-13,34.04854517024279
2021-07-04,59.834954047924874
2021-07-25,49.125676357017355
2021-08-29,30.154262373549145
2021-09-05,56.914241950404644
2021-09-26,49.125676357017355
2021-10-03,55.94067125123124
2021-10-10,66.64994894213875
2021-10-24,40.86354006445666
2021-11-07,58.86138334875146
2021-11-14,21.892126080988447
2021-12-05,35.995686568589605
2022-01-02,51.145635510728354
2022-01-16,53.98705970576882
2022-01-23,31.255666145445108
2022-01-30,21.784252161976895
2022-02-06,45.46278712064743
2022-02-13,36.93851453552604
2022-02-20,51.145635510728354
2022-02-27,35.044231738832394
2022-03-06,33.14994894213875
2022-03-13,36.93851453552604
2022-03-27,34.09709034048557
2022-04-03,39.7799387305665
2022-04-10,31.255666145445108
2022-04-17,17.99568656858961
2022-04-24,16.101403771895964
2022-05-01,40.72708012891332
2022-05-15,24.62567635701736
2022-06-05,55.881342502462466
2022-06-26,35.99137313717922
2022-07-03,46.40992851899425
2022-07-10,89.03129144460121
2022-07-17,23.678534958670536
2022-07-24,69.14132207931796
2022-07-31,48.304211315687894
2022-08-07,42.62136292560697
2022-08-21,38.83279733221968
2022-08-28,58.72276669750293
2022-09-18,44.515645722300604
2022-09-25,33.14994894213875
2022-10-09,35.044231738832394
2022-10-16,17.99568656858961
2022-10-23,30.308524747098286
2022-10-30,71.98274627435843
2022-12-04,30.308524747098286
2022-12-11,29.361383348751463
2022-12-25,24.62567635701736
